list_name,name,label::english,governorate,district,subdistrict,label::arabic
Site,Al_Khalq,Al-Khalq,YE16,YE1609,,Al-Khalq
Site,Al_Ruwaik,Al Ruwaik,YE26,YE2613,,Al Ruwaik
Site,Nakb_Al_Maaleef,Nakb Al Ma'aleef,YE15,YE1521,,Nakb Al Ma'aleef
Site,Deer_Jalalah,Deer Jalalah,YE18,YE1807,,Deer Jalalah
Site,Al_Marfadh_Al_Aala,Al-Marfadh Al-Aala,YE14,YE1405,,Al-Marfadh Al-Aala
Site,Al_Thawrah_School,Al Thawrah School,YE11,YE1116,,Al Thawrah School
Site,Al_Mahjar,Al Mahjar,YE23,YE2304,,Al Mahjar
Site,Hesn_Shadad,Hesn Shadad,YE12,YE1210,,Hesn Shadad
Site,Akamat_Assafani_B,Akamat Assa'fani(B),YE11,YE1119,,Akamat Assa'fani(B)
Site,Alsaylah,Alsaylah,YE26,YE2610,,Alsaylah
Site,Naseebah_Center_For_IDPs,Naseebah Center For IDPs,YE13,YE1308,,Naseebah Center For IDPs
Site,Mukhayam_Al_Sawad,Mukhayam Al Sawad,YE23,YE2301,,Mukhayam Al Sawad
Site,Al_Kamb_Al_Aala,Al Kamb Al A'ala,YE15,YE1504,,Al Kamb Al A'ala
Site,Majdarah,Majdarah,YE17,YE1707,,Majdarah
Site,Sodeen,Sodeen,YE17,YE1707,,Sodeen
Site,Qalat_Hameed,Qal'at Hameed,YE17,YE1725,,Qal'at Hameed
Site,Al_Meqdad_Bin_Amr,Al Meqdad Bin Amr,YE25,YE2513,,Al Meqdad Bin Amr
Site,Al_Raczah,Al-Raczah,YE26,YE2613,,Al-Raczah
Site,Ghareeb_Al_Najd,Ghareeb Al Najd,YE29,YE2903,,Ghareeb Al Najd
Site,Al_Shuwaet,Al-Shuwa'et,YE29,YE2901,,Al-Shuwa'et
Site,Jareez_Al_Aala,Jareez Al A'ala,YE29,YE2901,,Jareez Al A'ala
Site,Saknaa,Sakna'a,YE29,YE2901,,Sakna'a
Site,Neer_Saba_School,Neer Saba School,YE26,YE2612,,Neer Saba School
Site,Darohah,Darohah,YE32,YE3201,,Darohah
Site,Al_Salam_Neighbourhood,Al-Salam Neighbourhood,YE14,YE1413,,Al-Salam Neighbourhood
Site,Akamat_Assafani_A,Akamat Assa'fani(A),YE11,YE1119,,Akamat Assa'fani(A)
Site,Nakadh_wa_Al_Hasarah_Camp,Nakadh wa Al Hasarah Camp,YE25,YE2510,,Nakadh wa Al Hasarah Camp
Site,Al_Aredha,Al Aredha,YE26,YE2606,,Al Aredha
Site,Tajamo_Ibn_Abbas,Tajamo' Ibn Abbas,YE18,YE1805,,Tajamo' Ibn Abbas
Site,Al_Adelyah,Al Adelyah,YE18,YE1802,,Al Adelyah
Site,Tho_Ali,Tho Ali,YE16,YE1610,,Tho Ali
Site,Al_Roboa_Al_Khairyah_School,Al Roboa' Al Khairyah School,YE25,YE2510,,Al Roboa' Al Khairyah School
Site,Hasween,Hasween,YE28,YE2809,,Hasween
Site,Razan,Razan,YE26,YE2610,,Razan
Site,Al_Mard_Gathering,Al Mard Gathering,YE26,YE2606,,Al Mard Gathering
Site,Al_Jubairyah,Al Jubairyah,YE18,YE1802,,Al Jubairyah
Site,Center_of_The_Educational_Channel,Center of The Educational Channel,YE13,YE1309,,Center of The Educational Channel
Site,Shaab_Al_Duba_a,Sha'ab Al Duba a,YE11,YE1110,,Sha'ab Al Duba a
Site,Al_Abarah,Al Abarah,YE26,YE2606,,Al Abarah
Site,Dhabeebah,Dhabeebah,YE16,YE1610,,Dhabeebah
Site,Al_Hayt_Al_Esheh,Al Hayt Al Esheh,YE29,YE2918,,Al Hayt Al Esheh
Site,Al_Sawalemah,Al Sawalemah,YE17,YE1725,,Al Sawalemah
Site,Al_Malab_Complex,Al Mal'ab Complex,YE20,YE2002,,Al Mal'ab Complex
Site,Bani_Yoos,Bani Yoos,YE17,YE1714,,Bani Yoos
Site,Al_Meswah,Al Meswah,YE17,YE1725,,Al Meswah
Site,Zari_Al_Hasi_site,Zari Al Hasi site,YE17,YE1712,,Zari Al Hasi site
Site,Al_Lawyah_4,Al Lawyah 4,YE17,YE1730,,Al Lawyah 4
Site,Al_Baladiah_Building,Al Baladiah Building,YE15,YE1506,,Al Baladiah Building
Site,Deer_Awedan,Deer Awedan,YE18,YE1806,,Deer Awedan
Site,Shathath_Center,Shathath Center,YE11,YE1103,,Shathath Center
Site,Al_Erq,Al-Erq,YE26,YE2613,,Al-Erq
Site,Ghareerah_School,Ghareerah School,YE15,YE1506,,Ghareerah School
Site,Shabeeh,Shabeeh,YE15,YE1504,,Shabeeh
Site,Al_Mansour,Al Mansour,YE14,YE1408,,Al Mansour
Site,Homaidha,Homaidha,YE29,YE2907,,Homaidha
Site,Al_Amoud,Al Amoud',YE26,YE2610,,Al Amoud'
Site,Wehdeh_Seheyeh,Wehdeh Seheyeh,YE26,YE2601,,Wehdeh Seheyeh
Site,Zajan_Gathering,Zajan Gathering,YE26,YE2606,,Zajan Gathering
Site,Al_Taweer,Al Taweer,YE15,YE1504,,Al Taweer
Site,Al_Hashmi_Area,Al Hashmi Area,YE24,YE2402,,Al Hashmi Area
Site,Al_Badea,Al-Bade'a,YE14,YE1405,,Al-Bade'a
Site,Al_Skaibat_Market_Camp,Al Skaibat Market Camp,YE29,YE2904,,Al Skaibat Market Camp
Site,Hajeb,Hajeb,YE29,YE2901,,Hajeb
Site,Jareez_Al_Asefal,Jareez Al Asefal,YE29,YE2901,,Jareez Al Asefal
Site,Al_maydan,Al maydan,YE26,YE2612,,Al maydan
Site,Al_Wehdah_School,Al-Wehdah School,YE14,YE1415,,Al-Wehdah School
Site,Al_Mesyal_3,Al Mesyal 3,YE17,YE1730,,Al Mesyal 3
Site,Al_Maghafeer,Al Maghafeer,YE18,YE1802,,Al Maghafeer
Site,Hai_Al_Shudadaa,Hai Al Shudada'a,YE28,YE2807,,Hai Al Shudada'a
Site,Al_Fardat,Al Fardat,YE29,YE2903,,Al Fardat
Site,Akamat_Assafani_D,Akamat Assa'fani(D),YE11,YE1119,,Akamat Assa'fani(D)
Site,Al_Mesyal_4,Al Mesyal 4,YE17,YE1730,,Al Mesyal 4
Site,Abs_City,Abs City,YE17,YE1704,,Abs City
Site,Al_Suood_Bani_Amer,Al Su'ood Bani Amer,YE17,YE1724,,Al Su'ood Bani Amer
Site,Al_Mehraq,Al Mehraq,YE17,YE1704,,Al Mehraq
Site,Al_Sharaeah,Al Sharaeah,YE17,YE1704,,Al Sharaeah
Site,Sooq_Al_Ahad,Sooq Al Ahad,YE15,YE1521,,Sooq Al Ahad
Site,Almajduaya,Almajduaya,YE17,YE1704,,Almajduaya
Site,Bani_Alkadeem,Bani Alkadeem,YE17,YE1704,,Bani Alkadeem
Site,Alsaqaif,Alsaqaif,YE17,YE1704,,Alsaqaif
Site,Bani_Ahmed,Bani Ahmed,YE17,YE1704,,Bani Ahmed
Site,2_March_Neighborhood,2 March Neighborhood,YE28,YE2808,,2 March Neighborhood
Site,Al_Qazamyah,Al Qazamyah,YE17,YE1721,,Al Qazamyah
Site,Mata,Mata,YE17,YE1707,,Mata
Site,Bani_Almush,Bani Almush,YE17,YE1704,,Bani Almush
Site,Abd_Sedmeeh_Hmmeh_Edullahdaram_School,Abd Sedmeeh Hmmeh Edullahdaram School,YE21,YE2106,,Abd Sedmeeh Hmmeh Edullahdaram School
Site,Al_Arba,Al Arba',YE17,YE1714,,Al Arba'
Site,Bani_Nashr_Al_Rabwo,Bani Nashr Al Rabwo',YE17,YE1722,,Bani Nashr Al Rabwo'
Site,Al_Mazawetah,Al Mazawetah,YE17,YE1725,,Al Mazawetah
Site,Aldheyabah,Aldheyabah,YE17,YE1704,,Aldheyabah
Site,Wadi_Sareerah,Wadi Sareerah,YE16,YE1603,,Wadi Sareerah
Site,Bait_Al_Qateeb,Bait Al Qateeb,YE17,YE1730,,Bait Al Qateeb
Site,Al_Mesyal_2,Al Mesyal 2,YE17,YE1730,,Al Mesyal 2
Site,Harathah,Harathah,YE11,YE1119,,Harathah
Site,Bait_Al_Roosi,Bait Al Roosi,YE17,YE1730,,Bait Al Roosi
Site,Saeed_Bin_Al_Masyab_School,Saeed Bin Al Masyab School,YE11,YE1116,,Saeed Bin Al Masyab School
Site,Al_Lawyah_3,Al Lawyah 3,YE17,YE1730,,Al Lawyah 3
Site,Al_Madaber,Al Madaber,YE17,YE1722,,Al Madaber
Site,Bait_Mohammed_Amer,Bait Mohammed Amer,YE17,YE1724,,Bait Mohammed Amer
Site,Shamalah__AlWadi,Sha'malah - AlWadi,YE11,YE1116,,Sha'malah - AlWadi
Site,Al_Armomah,Al Armomah,YE17,YE1714,,Al Armomah
Site,Bani_Saminah,Bani Saminah,YE17,YE1704,,Bani Saminah
Site,Alhajreyah,Alhajreyah,YE17,YE1704,,Alhajreyah
Site,Najaa,Naja'a,YE26,YE2607,,Naja'a
Site,Before_Mafraq_Saleb,Before Mafraq Saleb,YE26,YE2601,,Before Mafraq Saleb
Site,Dhahr_Aljamal,Dhahr Aljamal,YE17,YE1704,,Dhahr Aljamal
Site,Al_Taawon_school__Shab_Al_Merwaz,Al Ta'awon school - Sha'b Al Merwaz,YE15,YE1514,,Al Ta'awon school - Sha'b Al Merwaz
Site,Bayt_Ata_village,Bayt Ata village,YE18,YE1807,,Bayt Ata village
Site,Al_Meshraq,Al-Meshraq,YE16,YE1601,,Al-Meshraq
Site,Al_Maqta,Al Maqta',YE17,YE1714,,Al Maqta'
Site,Wehaish,Wehaish,YE17,YE1704,,Wehaish
Site,Al_Shurookh,Al Shurookh,YE17,YE1714,,Al Shurookh
Site,Al_Maghawerah,Al Maghawerah,YE17,YE1725,,Al Maghawerah
Site,Al_Hadbeh,Al Hadbeh,YE29,YE2901,,Al Hadbeh
Site,Thal_Haidan,Thal Haidan,YE29,YE2901,,Thal Haidan
Site,Masharaa,Ma'shara'a,YE26,YE2610,,Ma'shara'a
Site,Al_Sheab,Al She'ab,YE17,YE1716,,Al She'ab
Site,Al_Arabyah,Al Arabyah,YE17,YE1715,,Al Arabyah
Site,Al_Dhelah,Al Dhel'ah,YE17,YE1728,,Al Dhel'ah
Site,Al_Hukamyah,Al Hukamyah,YE17,YE1725,,Al Hukamyah
Site,Al_Tawr,Al Tawr,YE17,YE1724,,Al Tawr
Site,Al_Akrameh,Al Akrameh,YE26,YE2613,,Al Akrameh
Site,Al_Qoraan,Al Qora'an,YE26,YE2603,,Al Qora'an
Site,Deer_Al_Akhrash,Deer Al Akhrash,YE18,YE1802,,Deer Al Akhrash
Site,Al_Rashed,Al-Rashed,YE16,YE1610,,Al-Rashed
Site,Bait_Awbathan,Bait Awbathan,YE28,YE2804,,Bait Awbathan
Site,Al_Hajr,Al Hajr,YE29,YE2901,,Al Hajr
Site,Al_Jalah,Al Jalah,YE29,YE2901,,Al Jalah
Site,Dihaa,Diha'a,YE29,YE2901,,Diha'a
Site,Habasheh,Habasheh,YE29,YE2901,,Habasheh
Site,Al_Gharbi,Al Gharbi,YE17,YE1722,,Al Gharbi
Site,Motak,Motak,YE29,YE2901,,Motak
Site,Jahrah,Jahrah,YE17,YE1704,,Jahrah
Site,Alrwajeh,Alrwajeh,YE17,YE1704,,Alrwajeh
Site,Sheb_Al_Faqeeh_Rab_Suood,She'b Al Faqeeh Rab Suood,YE17,YE1724,,She'b Al Faqeeh Rab Suood
Site,Qazan,Qazan,YE29,YE2907,,Qazan
Site,7_July_School,7 July School,YE11,YE1116,,7 July School
Site,Al_Adawleh_Al_Melh,Al Adawleh (Al Melh),YE26,YE2606,,Al Adawleh (Al Melh)
Site,Dwaishah_Aneshr,Dwaishah Aneshr,YE26,YE2606,,Dwaishah Aneshr
Site,Adaam_Market,Adaam Market,YE14,YE1405,,Adaam Market
Site,Tho_Qazan,Tho Qazan,YE29,YE2907,,Tho Qazan
Site,Al_Areedha,Al Areedha,YE26,YE2610,,Al Areedha
Site,Al_Rawn_Warazan,Al Rawn Warazan,YE15,YE1512,,Al Rawn Warazan
Site,Al_Wadeyayen,Al-Wadeyayen,YE16,YE1610,,Al-Wadeyayen
Site,Eyad_Center,Eyad Center,YE11,YE1118,,Eyad Center
Site,Al_Majaa,Al Maja'a,YE26,YE2610,,Al Maja'a
Site,Al_Watawetah,Al Watawetah,YE18,YE1802,,Al Watawetah
Site,Sawakh,Sawakh,YE17,YE1722,,Sawakh
Site,Qaryat_Deer_Ali__Manzel_Mohammed_Belghaith,Qaryat Deer Ali - Manzel Mohammed Belghaith,YE18,YE1807,,Qaryat Deer Ali - Manzel Mohammed Belghaith
Site,Eastren_Hadbah,Eastren Hadbah,YE29,YE2907,,Eastren Hadbah
Site,Al_Wehdah_Camp,Al Wehdah Camp,YE20,YE2002,,Al Wehdah Camp
Site,Al_Shehali_Center,Al Shehali Center,YE11,YE1110,,Al Shehali Center
Site,Wadi_Al_Adaba,Wadi Al Adaba,YE29,YE2907,,Wadi Al Adaba
Site,Mohammed_Moqbel_Abu_Ras,Mohammed Moqbel Abu Ras,YE11,YE1116,,Mohammed Moqbel Abu Ras
Site,Al_Ajamah,Al Ajamah,YE26,YE2607,,Al Ajamah
Site,Omar_Al_Mokhtar_School,Omar Al Mokhtar School,YE15,YE1512,,Omar Al Mokhtar School
Site,Dharwah,Dharwah,YE14,YE1408,,Dharwah
Site,Deer_Dukhnah,Deer Dukhnah,YE18,YE1802,,Deer Dukhnah
Site,Najran,Najran,YE18,YE1802,,Najran
Site,Al_Mensaf,Al-Mensaf,YE16,YE1603,,Al-Mensaf
Site,Al_Hadhenah,Al-Hadhenah,YE14,YE1405,,Al-Hadhenah
Site,Bayt_Al_Sharhi,Bayt Al Sharhi,YE29,YE2904,,Bayt Al Sharhi
Site,Gathering_Of_Jarn_Bet_Al_Qobaie,Gathering Of Jarn Bet Al Qobai'e,YE29,YE2919,,Gathering Of Jarn Bet Al Qobai'e
Site,Al_Adhrah,Al Adhrah,YE17,YE1728,,Al Adhrah
Site,Al_Dhuroob,Al Dhuroob,YE17,YE1721,,Al Dhuroob
Site,Al_Beeh,Al Beeh,YE17,YE1714,,Al Beeh
Site,Al_Hamraa,Al Hamra'a,YE17,YE1714,,Al Hamra'a
Site,Bani_Kamel,Bani Kamel,YE17,YE1714,,Bani Kamel
Site,Almakaserah,Almakaserah,YE17,YE1704,,Almakaserah
Site,Bani_Kubah,Bani Kubah,YE17,YE1704,,Bani Kubah
Site,Ali_Bin_Abi_Taleb_School,Ali Bin Abi Taleb School,YE11,YE1116,,Ali Bin Abi Taleb School
Site,Al_Madareej,Al Madareej,YE26,YE2603,,Al Madareej
Site,Al_Mafaqeea,Al Mafaqee'a,YE29,YE2907,,Al Mafaqee'a
Site,Ibn_Aqeel_Camp,Ibn Aqeel Camp,YE11,YE1112,,Ibn Aqeel Camp
Site,Al_Farsh,Al Farsh,YE26,YE2610,,Al Farsh
Site,Al_jafrah_Camp,Al-jafrah Camp,YE26,YE2601,,Al-jafrah Camp
Site,Ahl_Shararah,Ahl Shararah,YE26,YE2606,,Ahl Shararah
Site,Al_Maqam,Al Maqam,YE16,YE1606,,Al Maqam
Site,Al_Zafaran,Al Za'faran,YE28,YE2804,,Al Za'faran
Site,Mashro_Al_Miyah,Mashro' Al Miyah,YE27,YE2704,,Mashro' Al Miyah
Site,Akamat_Assafani_F,Akamat Assa'fani(F),YE11,YE1119,,Akamat Assa'fani(F)
Site,Al_Rajhah,Al Rajhah,YE15,YE1504,,Al Rajhah
Site,Al_Mabna,Al-Mabna,YE14,YE1405,,Al-Mabna
Site,Al_Dhehrah_site,Al Dhehrah site,YE17,YE1715,,Al Dhehrah site
Site,Qarf,Qarf,YE25,YE2510,,Qarf
Site,Al_Jaboul,Al-Jaboul,YE26,YE2612,,Al-Jaboul
Site,Al_Qahfah_Al_Ulya,Al Qahfah Al Ulya,YE15,YE1520,,Al Qahfah Al Ulya
Site,Al_Abasyah,Al-Abasyah,YE14,YE1405,,Al-Abasyah
Site,Ronat_Al_Sauah,Ronat Al-Sauah,YE16,YE1612,,Ronat Al-Sauah
Site,Hafat_Al_Noor,Hafat Al Noor,YE28,YE2804,,Hafat Al Noor
Site,Bait_Dahem,Bait Dahem,YE17,YE1725,,Bait Dahem
Site,Nawbah,Nawbah,YE19,YE1924,,Nawbah
Site,Al_Saqet,Al Saqet,YE26,YE2613,,Al Saqet
Site,Al_Zubair_School,Al Zubair School,YE15,YE1520,,Al Zubair School
Site,Al_Shawkani_School,Al Shawkani School,YE15,YE1504,,Al Shawkani School
Site,Al_Saradeef,Al Saradeef,YE15,YE1504,,Al Saradeef
Site,Mohammed_Mahyoob_Al_Qahezi_Building,Mohammed Mahyoob Al Qahezi Building,YE15,YE1504,,Mohammed Mahyoob Al Qahezi Building
Site,Al_Shaab_Camp,Al Shaab Camp,YE24,YE2404,,Al Shaab Camp
Site,Al_Shaa_IDPs_Site,Al Sha'a IDPs Site,YE24,YE2404,,Al Sha'a IDPs Site
Site,Bait_Hajri,Bait Hajri,YE18,YE1802,,Bait Hajri
Site,Bani_Al_Khal,Bani Al Khal,YE18,YE1802,,Bani Al Khal
Site,Khamery_Nazeheen,Khamery Nazeheen,YE29,YE2902,,Khamery Nazeheen
Site,Al_Lewaa,Al Lewa'a,YE26,YE2604,,Al Lewa'a
Site,Al_Safaryah,Al Safaryah,YE26,YE2603,,Al Safaryah
Site,Al_Mandhar,Al-Mandhar,YE29,YE2902,,Al-Mandhar
Site,Yaja,Yaja,YE19,YE1924,,Yaja
Site,Saylat_Al_Maayen_Center,Saylat Al Ma'ayen Center,YE11,YE1106,,Saylat Al Ma'ayen Center
Site,Tajamo_Al_Jumah,Tajamo' Al Jum'ah,YE17,YE1722,,Tajamo' Al Jum'ah
Site,Al_Sakabah,Al Sakabah,YE17,YE1722,,Al Sakabah
Site,Al_Sawad_Bani_Nashr,Al Sawad Bani Nashr,YE17,YE1722,,Al Sawad Bani Nashr
Site,Al_Tahewah_Taiman,Al Tahewah Taiman,YE26,YE2606,,Al Tahewah Taiman
Site,Behind_Governmental_Hospital,Behind Governmental Hospital,YE15,YE1512,,Behind Governmental Hospital
Site,Al_Shaheed_Mansoor_Saif,Al Shaheed Mansoor Saif,YE15,YE1516,,Al Shaheed Mansoor Saif
Site,Al_Thawrein,Al-Thawrein,YE29,YE2902,,Al-Thawrein
Site,Al_Mahjar,Al Mahjar,YE17,YE1721,,Al Mahjar
Site,Al_Jadiah_D,Al Ja'diah D,YE11,YE1116,,Al Ja'diah D
Site,Abu_Dabaa,Abu Daba'a,YE26,YE2610,,Abu Daba'a
Site,Al_Radah,Al Radah,YE26,YE2610,,Al Radah
Site,Qasha_Al_Bard,Qash'a Al Bard,YE26,YE2613,,Qash'a Al Bard
Site,Al_Shaqraa,Al Shaqra'a,YE26,YE2603,,Al Shaqra'a
Site,Al_Mohsen,Al Mohsen,YE26,YE2606,,Al Mohsen
Site,Mafraq_Sadah__Spontaneous_site,Mafraq Sa'dah - Spontaneous site,YE15,YE1512,,Mafraq Sa'dah - Spontaneous site
Site,Al_Oqdah,Al-Oqdah,YE14,YE1405,,Al-Oqdah
Site,Hat,Hat,YE28,YE2802,,Hat
Site,Al_Mjdarah,Al Mjdarah,YE29,YE2901,,Al Mjdarah
Site,Ahwal_Ramadhan,Ahwal Ramadhan,YE11,YE1119,,Ahwal Ramadhan
Site,Hai_Al_Haj,Hai Al Haj,YE26,YE2613,,Hai Al Haj
Site,Sawaleha_Al_Haqail,Sawaleha Al Haqail,YE26,YE2606,,Sawaleha Al Haqail
Site,Al_Qusmainyah,Al Qusmainyah,YE18,YE1802,,Al Qusmainyah
Site,Al_Mahdali_Al_Sharqyah_camp,Al Mahdali Al Sharqyah camp,YE18,YE1807,,Al Mahdali Al Sharqyah camp
Site,9_June_Neighborhood,9 June Neighborhood,YE28,YE2808,,9 June Neighborhood
Site,Al_Sawer,Al Sawer,YE29,YE2907,,Al Sawer
Site,Al_Khansaa_Center,Al Khansa'a Center,YE11,YE1119,,Al Khansa'a Center
Site,Bani_Haisan,Bani Haisan,YE26,YE2604,,Bani Haisan
Site,Near_Al_Jafeenah,Near Al Jafeenah,YE26,YE2612,,Near Al Jafeenah
Site,Al_Masamrah,Al Masamrah,YE26,YE2603,,Al Masamrah
Site,Al_Noabah,Al Noabah,YE12,YE1211,,Al Noabah
Site,Dahl_Ahmed,Dahl Ahmed,YE12,YE1210,,Dahl Ahmed
Site,Hafat_Al_Harawez,Hafat Al Harawez,YE28,YE2804,,Hafat Al Harawez
Site,Al_Aadi,Al Aadi,YE29,YE2901,,Al Aadi
Site,Al_Baran_Al_Asefal,Al Baran Al Asefal,YE29,YE2901,,Al Baran Al Asefal
Site,Alnaqe,Alnaqe,YE29,YE2901,,Alnaqe
Site,Alsiriyn,Alsiriyn,YE29,YE2901,,Alsiriyn
Site,Anqan,Anqan,YE29,YE2901,,Anqan
Site,Jeerah,Jeerah,YE29,YE2901,,Jeerah
Site,Hamdah_Beach,Hamdah Beach,YE29,YE2901,,Hamdah Beach
Site,Tareq_Bin_Zeyad_Secondry_School,Tareq Bin Zeyad Secondry School,YE25,YE2513,,Tareq Bin Zeyad Secondry School
Site,Khalif_Al_Basha_School,Khalif Al Basha School,YE26,YE2601,,Khalif Al Basha School
Site,Al_Sharhan,Al Sharhan,YE26,YE2603,,Al Sharhan
Site,Al_Wal_Center,Al Wa'l Center,YE15,YE1520,,Al Wa'l Center
Site,Al_Bonok_Street,Al Bonok Street,YE28,YE2804,,Al Bonok Street
Site,Al_Samsarah_Al_Alyaa,Al Samsarah Al Alya'a,YE29,YE2907,,Al Samsarah Al Alya'a
Site,Kraifah_Bab_Al_Souq,Kraifah Bab Al Souq,YE20,YE2005,,Kraifah Bab Al Souq
Site,Badou_Al_Nasheefah,Badou Al Nasheefah,YE26,YE2603,,Badou Al Nasheefah
Site,Al_Mamal,Al Ma'mal,YE29,YE2901,,Al Ma'mal
Site,Azeeb_Al_Janabeen,Azeeb Al Janabeen,YE26,YE2605,,Azeeb Al Janabeen
Site,Al_Manjurah,Al Manjurah,YE26,YE2601,,Al Manjurah
Site,Suad,Su'ad,YE29,YE2901,,Su'ad
Site,Al_Qeran,Al-Qeran,YE29,YE2902,,Al-Qeran
Site,Qaramah,Qaramah,YE26,YE2610,,Qaramah
Site,Al_Shaiban,Al Shaiban,YE26,YE2603,,Al Shaiban
Site,CC_behind_Al_Resalah_Hospital,CC behind Al Resalah Hospital,YE15,YE1520,,CC behind Al Resalah Hospital
Site,Al_Zoub,Al-Zoub,YE14,YE1414,,Al-Zoub
Site,Al_Majzaa_Camp,Al Majza'a Camp,YE29,YE2904,,Al Majza'a Camp
Site,Al_Hajlaa_IDPs,Al Hajla'a IDPs,YE29,YE2902,,Al Hajla'a IDPs
Site,Aldhanab,Aldhanab,YE17,YE1704,,Aldhanab
Site,Qayhamah,Qayhamah,YE17,YE1715,,Qayhamah
Site,Bait_Al_Awbali2,Bait Al Awbali2,YE17,YE1715,,Bait Al Awbali2
Site,Bani_Asad,Bani Asad,YE17,YE1715,,Bani Asad
Site,Almajadar,Almajadar,YE17,YE1704,,Almajadar
Site,Mameesh_site,Ma'meesh site,YE17,YE1715,,Ma'meesh site
Site,Al_Waghrah,Al Waghrah,YE26,YE2603,,Al Waghrah
Site,Al_Malhah,Al Malhah,YE18,YE1802,,Al Malhah
Site,Al_Carshan_Fort,Al Carshan Fort,YE16,YE1606,,Al Carshan Fort
Site,Harrah,Harrah,YE26,YE2604,,Harrah
Site,Al_Saleh_Family,Al Saleh Family,YE26,YE2606,,Al Saleh Family
Site,Wadi_Al_Husaya_4,Wadi Al Husaya 4,YE15,YE1506,,Wadi Al Husaya 4
Site,Al_Radman,Al Radman,YE16,YE1603,,Al Radman
Site,Ghaitha_Center,Ghaitha Center,YE29,YE2907,,Ghaitha Center
Site,Al_Ghajela,Al Ghajela,YE26,YE2613,,Al Ghajela
Site,Alramiluh,Alramiluh,YE26,YE2613,,Alramiluh
Site,Tareq_bin_Zeyad_School,Tareq bin Zeyad School,YE15,YE1520,,Tareq bin Zeyad School
Site,Al_Dhaen,Al Dhaen,YE16,YE1603,,Al Dhaen
Site,Al_Mareem,Al Mareem,YE16,YE1603,,Al Mareem
Site,Al_Dahl,Al-Dahl,YE16,YE1601,,Al-Dahl
Site,Shamalah__AlJabal_a,Sha'malah - AlJabal a,YE11,YE1116,,Sha'malah - AlJabal a
Site,Al_Maseil_Al_Asfal,Al-Maseil Al-Asfal,YE26,YE2613,,Al-Maseil Al-Asfal
Site,Alfaw_Algharbiu,Alfaw Algharbiu,YE26,YE2612,,Alfaw Algharbiu
Site,Al_Zayed,Al Zayed,YE26,YE2606,,Al Zayed
Site,Qaryat_Al_Gad3,Qaryat Al Gad3,YE17,YE1715,,Qaryat Al Gad3
Site,Bayt_Al_Henami,Bayt Al Henami,YE23,YE2304,,Bayt Al Henami
Site,Jalat_Al_Halawi,Jalat Al Halawi,YE17,YE1716,,Jalat Al Halawi
Site,Bait_Al_Qatafi,Bait Al Qatafi,YE17,YE1724,,Bait Al Qatafi
Site,Eskan_Al_Tarbyah,Eskan Al Tarbyah,YE28,YE2804,,Eskan Al Tarbyah
Site,Hawf,Hawf,YE28,YE2803,,Hawf
Site,Bait_Musleh,Bait Musleh,YE17,YE1724,,Bait Musleh
Site,Wadi_Al_Jamal,Wadi Al Jamal,YE17,YE1714,,Wadi Al Jamal
Site,IDPs_Center_in_Al_Batnah,IDPs Center in Al Batnah,YE29,YE2901,,IDPs Center in Al Batnah
Site,IDPs_Center_in_Al_Majzaa,IDPs Center in Al Majza'a,YE29,YE2901,,IDPs Center in Al Majza'a
Site,Al_Aabal,Al A'abal,YE26,YE2604,,Al A'abal
Site,Al_Jadar_Camp,Al Ja'dar Camp,YE26,YE2601,,Al Ja'dar Camp
Site,Bait_Al_Awbali,Bait Al Awbali,YE17,YE1715,,Bait Al Awbali
Site,Al_Mehraq,Al Mehraq,YE17,YE1715,,Al Mehraq
Site,Al_Nawtah,Al Nawtah,YE17,YE1716,,Al Nawtah
Site,Al_Badalat_Bani_Masood,Al Badalat Bani Mas'ood,YE17,YE1724,,Al Badalat Bani Mas'ood
Site,Bait_Al_Awbali3,Bait Al Awbali3,YE17,YE1715,,Bait Al Awbali3
Site,Al_Dayeri,Al Dayeri,YE17,YE1715,,Al Dayeri
Site,Al_Hani_Al_Aala,Al Hani Al A'ala,YE26,YE2613,,Al Hani Al A'ala
Site,Qaryat_Al_Gad2,Qaryat Al Gad2,YE17,YE1715,,Qaryat Al Gad2
Site,Al_Lawhah,Al Lawhah,YE17,YE1724,,Al Lawhah
Site,Al_Mahajn,Al Mahajn,YE17,YE1715,,Al Mahajn
Site,Qaryat_Al_Gad,Qaryat Al Gad,YE17,YE1715,,Qaryat Al Gad
Site,Al_Braik,Al Braik,YE26,YE2603,,Al Braik
Site,Mahal_Edrees,Mahal Edrees,YE18,YE1805,,Mahal Edrees
Site,Mazraat_Aidroos,Mazra'at Aidroos,YE18,YE1807,,Mazra'at Aidroos
Site,14_October_School,14 October School,YE15,YE1520,,14 October School
Site,Al_Hesah_Center,Al Hesah Center,YE15,YE1504,,Al Hesah Center
Site,Al_Kullyah_Street,Al Kullyah Street,YE28,YE2804,,Al Kullyah Street
Site,Hafat_Kalshat,Hafat Kalshat,YE28,YE2804,,Hafat Kalshat
Site,Al_Ghadeer,Al Ghadeer,YE29,YE2901,,Al Ghadeer
Site,Al_Hayaq,Al Hayaq,YE29,YE2901,,Al Hayaq
Site,Eastern_Al_Khamissen__Al_Areed,Eastern Al-Khamissen - Al Areed,YE17,YE1711,,Eastern Al-Khamissen - Al Areed
